user_id
92676940
255275298
92392763
71826955
19164481
14790635
359635476
260995377
236957286
416020034
24529610
272244659
77681926
379244771
283738765
444289066
69601422
384658435
51753626
540550083
363842715
251946532
299934753
261737085
308984234
225140009
140242879
470814864
437832558
381890186
590272426
297108196
186677473
477291277
411957029
341103197
607761967
603757451
431043983
535576561
544887888
443401240
253822570
424693754
592334683
578728479
535987464
486160433
401168058
20900274
87321877
14840199
35356253
20010198
23791430
81068490
378366695
174851090
236096093
41950793
60214424
343609727
46986495
369273578
378205608
213358295
711721170
169387900
16547598
422230800
501333538
164110646
353188513
138991911
220184248
505371288
54089846
785973979
420727639
50811050
135154797
599377732
39022527
95981381
397670559
233049899
47264720
124496784
295499562
242578208
41800774
336961630
166078680
601356629
186314641
183403104
26189016
314154227
190805424
153521897
110614388
237155302
236949200
400419373
559683769
902514552
115185262
148922577
383578711
595095576
427668560
134570263
424457481
295449023
425866936
500957439
168477425
441135669
19047724
635217558
240474200
743703798
1123640130
241663838
516566483
340107259
330103805
243803824
16704718
979200907
117570262
965187612
37151283
1178067914
48109491
64039734
228768266
371552020
335483988
21697510
864982249
57766540
18198841
246373857
117647857
935242836
288423526
1203537870
1116145537
358566902
151217033
179401921
148164063
601714103
51783934
49517482
1679887398
777978428
1707849608
18302352
946591777
284833450
397641081
249248900
1903022155
1395600319
17983365
17983365
20712472
1290511915
1558276327
846133820
44164714
1869325045
743541013
1506740071
39780723
878667607
258465329
78507566
1453132020
161057379
393673640
472152684
417189207
339940510
506496716
2222260542
487576591
14324265
258894156
493551734
306178118
62635340
400810370
68347869
298283139
220459947
732980827
474339811
805150022
84659956
282577932
1223490972
27538195
424951281
805150022
1450125865
139604737
274251000
1101563028
306337350
15213497
536128521
14595574
1611300230
487893347
2575524979
40133554
294923008
1461020472
29326514
355055214
14477029
305085572
362201265
253306038
1259449303
619723403
200375031
255835892
421110189
200715240
105269169
890288821
476087520
28226955
186072634
2808956630
124326538
2542030969
1974549468
1686575118
285991330
2444381102
484487276
630611102
1273099686
388066151
2861781676
976324483
2374159601
1162977546
32664689
180536823
1100130618
1135902330
2953634618
201086884
175186392
411941306
3113600364
360350682
2993035084
1344778166
374933230
587030829
485880141
622216254
1337330575
3228614853
1423244029
2568677716
21118479
433546535
1132916406
3097336614
21418713
22159326
26650818
20422037
15166550
20068486
23932276
23914119
19145249
22609626
